Row ID,Ship Mode,Segment,Category,Sales
622,Standard Class,Consumer,Office Supplies,8.69
623,Standard Class,Corporate,Furniture,301.96
624,Standard Class,Corporate,Office Supplies,555.21
625,Standard Class,Corporate,Office Supplies,523.48
626,Standard Class,Corporate,Office Supplies,161.82
627,Standard Class,Home Office,Furniture,35.56
628,Standard Class,Consumer,Office Supplies,97.16
629,Standard Class,Consumer,Office Supplies,15.24
630,Standard Class,Consumer,Office Supplies,13.23
631,Second Class,Consumer,Office Supplies,243.384
632,Second Class,Consumer,Technology,119.8
633,Second Class,Consumer,Technology,300.768
634,Second Class,Consumer,Technology,17.88
635,Second Class,Consumer,Office Supplies,235.944
636,Second Class,Corporate,Furniture,392.94
637,Standard Class,Consumer,Office Supplies,18.882
638,Standard Class,Consumer,Office Supplies,122.328
639,Standard Class,Home Office,Furniture,1049.2
640,Standard Class,Home Office,Office Supplies,15.424
641,Standard Class,Corporate,Furniture,18.84
642,Second Class,Consumer,Office Supplies,330.4
643,Second Class,Consumer,Office Supplies,26.25
644,Standard Class,Consumer,Technology,132.52
645,Standard Class,Home Office,Office Supplies,6.48
646,Standard Class,Home Office,Office Supplies,209.3
647,Standard Class,Corporate,Office Supplies,31.56
648,Standard Class,Corporate,Office Supplies,30.144
649,Second Class,Corporate,Furniture,14.8
650,Second Class,Corporate,Technology,302.376
651,Second Class,Corporate,Technology,316
652,Standard Class,Home Office,Office Supplies,379.4
653,Standard Class,Corporate,Office Supplies,97.82
654,Standard Class,Corporate,Technology,103.12
655,Standard Class,Consumer,Office Supplies,113.552
656,Standard Class,Consumer,Office Supplies,3.318
657,Standard Class,Consumer,Office Supplies,134.288
658,Same Day,Home Office,Furniture,701.372
659,Same Day,Home Office,Office Supplies,2.308
660,Standard Class,Consumer,Office Supplies,999.432
661,Standard Class,Consumer,Office Supplies,724.08
662,Standard Class,Consumer,Furniture,918.785
663,Standard Class,Consumer,Office Supplies,2.724
664,Standard Class,Corporate,Office Supplies,459.95
665,Same Day,Consumer,Office Supplies,10.74
666,Second Class,Corporate,Office Supplies,23.76
667,Second Class,Corporate,Office Supplies,85.056
668,Second Class,Corporate,Technology,381.576
669,First Class,Consumer,Furniture,30.36
670,Standard Class,Home Office,Furniture,23.976
671,Standard Class,Home Office,Furniture,108.925
672,Standard Class,Home Office,Office Supplies,36.352
673,Standard Class,Consumer,Office Supplies,19.56
674,First Class,Consumer,Office Supplies,61.44
675,First Class,Consumer,Office Supplies,38.9
676,First Class,Consumer,Technology,99.39
677,Standard Class,Consumer,Office Supplies,2.688
678,Standard Class,Consumer,Technology,27.816
679,Standard Class,Consumer,Furniture,82.524
680,Standard Class,Consumer,Office Supplies,182.994
681,Standard Class,Consumer,Office Supplies,14.352
682,Standard Class,Consumer,Office Supplies,64.96
683,Standard Class,Consumer,Office Supplies,68.6
684,Same Day,Corporate,Technology,7999.98
685,Same Day,Corporate,Office Supplies,167.44
686,First Class,Consumer,Technology,479.97
687,First Class,Consumer,Office Supplies,14.62
688,First Class,Consumer,Office Supplies,19.44
689,Standard Class,Consumer,Furniture,191.984
690,Second Class,Consumer,Furniture,104.01
691,Second Class,Consumer,Technology,284.82
692,Second Class,Consumer,Office Supplies,36.84
693,Standard Class,Consumer,Technology,166.24
694,Standard Class,Consumer,Office Supplies,33.4
695,First Class,Home Office,Office Supplies,198.272
696,First Class,Home Office,Office Supplies,47.36
697,First Class,Home Office,Office Supplies,200.984
698,First Class,Home Office,Office Supplies,97.696
699,First Class,Home Office,Office Supplies,2.696
700,First Class,Home Office,Office Supplies,18.588
701,First Class,Home Office,Office Supplies,4.896
702,Standard Class,Corporate,Furniture,15.072
703,Second Class,Corporate,Furniture,209.88
704,Standard Class,Consumer,Furniture,369.912
705,Standard Class,Corporate,Office Supplies,10.368
706,Standard Class,Corporate,Office Supplies,166.84
707,Standard Class,Corporate,Technology,15.216
708,First Class,Consumer,Technology,119.96
709,First Class,Consumer,Furniture,883.92
710,First Class,Consumer,Office Supplies,46.72
711,First Class,Home Office,Office Supplies,55.48
712,Standard Class,Consumer,Office Supplies,24.448
713,Standard Class,Corporate,Office Supplies,281.34
714,Standard Class,Corporate,Technology,307.98
715,Standard Class,Corporate,Technology,299.97
716,Second Class,Corporate,Office Supplies,19.92
717,First Class,Consumer,Furniture,9.94
718,Standard Class,Consumer,Furniture,103.056
719,Standard Class,Home Office,Office Supplies,59.808
720,Standard Class,Home Office,Furniture,73.32
721,Standard Class,Home Office,Office Supplies,146.82
722,Standard Class,Corporate,Furniture,1652.94
723,Standard Class,Corporate,Office Supplies,296.37
724,Standard Class,Home Office,Furniture,129.92
725,Standard Class,Corporate,Office Supplies,45.584
726,Standard Class,Consumer,Office Supplies,17.568
727,Standard Class,Consumer,Technology,55.992
728,First Class,Consumer,Office Supplies,182.72
729,First Class,Consumer,Furniture,400.032
730,First Class,Consumer,Office Supplies,33.63
731,First Class,Consumer,Furniture,542.646
732,First Class,Consumer,Office Supplies,6.3
733,Standard Class,Home Office,Office Supplies,242.94
734,Standard Class,Home Office,Technology,179.97
735,Standard Class,Home Office,Office Supplies,99.696
736,Standard Class,Home Office,Office Supplies,27.936
737,Standard Class,Home Office,Furniture,84.98
738,Standard Class,Home Office,Office Supplies,18.72
739,Standard Class,Consumer,Technology,49.98
740,Standard Class,Home Office,Office Supplies,11.784
741,Standard Class,Home Office,Office Supplies,272.736
742,Standard Class,Home Office,Office Supplies,3.54
743,Standard Class,Consumer,Office Supplies,51.52
744,Standard Class,Consumer,Office Supplies,3.528
745,Standard Class,Consumer,Office Supplies,4.624
746,Standard Class,Consumer,Office Supplies,55.168
747,Same Day,Corporate,Furniture,567.12
748,Same Day,Corporate,Office Supplies,359.32
749,Second Class,Consumer,Technology,11.992
750,Standard Class,Consumer,Office Supplies,58.05
751,Standard Class,Consumer,Furniture,157.74
752,Standard Class,Consumer,Office Supplies,56.98
753,Standard Class,Consumer,Office Supplies,2.88
754,First Class,Corporate,Technology,1199.976
755,Standard Class,Consumer,Furniture,79.92
756,Standard Class,Corporate,Furniture,383.438
757,Standard Class,Consumer,Office Supplies,24.56
758,Standard Class,Consumer,Technology,119.8
759,Standard Class,Corporate,Office Supplies,13.128
760,Standard Class,Corporate,Office Supplies,22.72
761,Standard Class,Consumer,Office Supplies,58.32
762,Standard Class,Corporate,Office Supplies,12.39
763,Standard Class,Consumer,Technology,107.982
764,Second Class,Corporate,Office Supplies,11.36
765,Second Class,Corporate,Office Supplies,50.94
766,Second Class,Corporate,Technology,646.74
767,Second Class,Corporate,Office Supplies,5.64
768,Second Class,Corporate,Office Supplies,572.58
769,Standard Class,Corporate,Furniture,310.88
770,Standard Class,Consumer,Furniture,641.96
771,Standard Class,Corporate,Office Supplies,18.28
772,Standard Class,Corporate,Technology,207
773,Standard Class,Corporate,Office Supplies,32.35
774,Standard Class,Corporate,Office Supplies,7.71
775,Standard Class,Corporate,Office Supplies,40.3
776,Standard Class,Corporate,Furniture,34.58
777,Standard Class,Consumer,Office Supplies,32.76
778,First Class,Home Office,Furniture,544.008
779,First Class,Home Office,Office Supplies,59.94
780,First Class,Home Office,Office Supplies,23.92
781,First Class,Home Office,Office Supplies,4.28
782,Second Class,Consumer,Office Supplies,32.07
783,Second Class,Consumer,Technology,24
784,Second Class,Consumer,Furniture,35.49
785,Second Class,Consumer,Technology,47.984
786,Standard Class,Corporate,Office Supplies,186.69
787,Second Class,Consumer,Office Supplies,17.456
788,Standard Class,Consumer,Furniture,348.928
789,Standard Class,Consumer,Office Supplies,143.96
790,Standard Class,Consumer,Office Supplies,15.42
791,Standard Class,Consumer,Office Supplies,43.04
792,Standard Class,Consumer,Furniture,332.94
793,Same Day,Consumer,Technology,1363.96
794,Standard Class,Consumer,Office Supplies,9.96
795,Standard Class,Consumer,Office Supplies,21.72
796,Standard Class,Consumer,Office Supplies,20.16
797,First Class,Corporate,Office Supplies,132.79
798,First Class,Corporate,Office Supplies,12.96
799,First Class,Corporate,Office Supplies,21.56
800,Standard Class,Consumer,Furniture,283.92
801,First Class,Corporate,Furniture,22.23
802,First Class,Corporate,Technology,215.968
803,Second Class,Corporate,Office Supplies,355.32
804,Standard Class,Corporate,Office Supplies,12.96
805,First Class,Consumer,Furniture,18.28
806,Standard Class,Consumer,Office Supplies,43.176
807,Standard Class,Consumer,Technology,1983.968
808,First Class,Consumer,Furniture,28.4
809,First Class,Consumer,Technology,149.97
810,First Class,Consumer,Office Supplies,11.52
811,First Class,Consumer,Furniture,1298.55
812,First Class,Consumer,Office Supplies,213.92
813,First Class,Consumer,Technology,25.78
814,Same Day,Consumer,Furniture,18.28
815,Same Day,Consumer,Technology,1399.93
816,First Class,Corporate,Office Supplies,51.84
817,Standard Class,Consumer,Office Supplies,5.344
818,Standard Class,Consumer,Office Supplies,41.472
819,Standard Class,Consumer,Office Supplies,3.168
820,Standard Class,Consumer,Furniture,1228.465
821,Standard Class,Consumer,Office Supplies,31.086
822,Standard Class,Consumer,Office Supplies,335.52
823,Standard Class,Consumer,Technology,239.97
824,Standard Class,Consumer,Office Supplies,9.82
825,Standard Class,Consumer,Technology,67.8
826,Standard Class,Consumer,Technology,167.97
827,Standard Class,Consumer,Office Supplies,35
828,Standard Class,Consumer,Office Supplies,37.24
829,Standard Class,Consumer,Office Supplies,15.28
830,Second Class,Consumer,Furniture,301.96
831,Second Class,Consumer,Office Supplies,180.66
832,Second Class,Consumer,Technology,191.98
833,Second Class,Consumer,Technology,65.99
834,Standard Class,Corporate,Office Supplies,35.216
835,Standard Class,Corporate,Office Supplies,23.696
836,Standard Class,Corporate,Technology,265.475
837,Second Class,Consumer,Office Supplies,51.184
838,Standard Class,Home Office,Office Supplies,9.664
839,Standard Class,Corporate,Technology,21.072
840,Standard Class,Corporate,Office Supplies,60.45
841,Standard Class,Corporate,Office Supplies,11.52
842,Standard Class,Corporate,Furniture,186.048
843,First Class,Corporate,Office Supplies,37.44
844,First Class,Corporate,Office Supplies,26.976
845,First Class,Corporate,Office Supplies,11.36
846,First Class,Corporate,Office Supplies,14.62
847,Standard Class,Consumer,Technology,83.72
848,Standard Class,Consumer,Furniture,287.94
849,Standard Class,Consumer,Furniture,48.896
850,Standard Class,Corporate,Technology,115.36
851,Second Class,Corporate,Office Supplies,5.16
852,Second Class,Corporate,Office Supplies,38.88
853,Standard Class,Consumer,Office Supplies,185.88
854,Standard Class,Consumer,Furniture,44.46
855,Standard Class,Consumer,Office Supplies,242.94
856,Standard Class,Consumer,Office Supplies,39.96
857,Standard Class,Consumer,Office Supplies,102.3
858,Standard Class,Consumer,Office Supplies,21.36
859,Standard Class,Home Office,Office Supplies,7.61
860,Standard Class,Home Office,Office Supplies,7.16
861,Standard Class,Consumer,Office Supplies,7.36
862,Standard Class,Consumer,Office Supplies,23.1
863,Second Class,Corporate,Technology,191.472
864,Second Class,Corporate,Office Supplies,5.248
865,Second Class,Corporate,Technology,59.184
866,Standard Class,Corporate,Office Supplies,2.89
867,Standard Class,Corporate,Furniture,51.94
868,First Class,Corporate,Office Supplies,15.936
869,Standard Class,Corporate,Office Supplies,44.91
870,First Class,Home Office,Office Supplies,1141.47
871,First Class,Home Office,Technology,280.782
872,First Class,Consumer,Office Supplies,34.44
873,Standard Class,Consumer,Office Supplies,11.36
874,Standard Class,Consumer,Office Supplies,106.344
875,Standard Class,Consumer,Office Supplies,192.16
876,Standard Class,Home Office,Furniture,322.59
877,Standard Class,Home Office,Technology,29.99
878,Standard Class,Home Office,Technology,371.97
879,Standard Class,Home Office,Office Supplies,5.892
880,Second Class,Home Office,Office Supplies,68.472
881,Second Class,Home Office,Furniture,1242.9
882,Standard Class,Consumer,Office Supplies,30.84
883,Same Day,Consumer,Office Supplies,13.48
884,First Class,Home Office,Furniture,31.4
885,Standard Class,Consumer,Furniture,17.46
886,Second Class,Corporate,Office Supplies,13.944
887,Standard Class,Consumer,Office Supplies,83.76
888,Standard Class,Home Office,Office Supplies,37.66
889,Standard Class,Corporate,Office Supplies,34.68
890,Standard Class,Consumer,Technology,149.95
891,Standard Class,Consumer,Office Supplies,51.312
892,First Class,Home Office,Office Supplies,4.54
893,First Class,Home Office,Office Supplies,15.92
894,First Class,Home Office,Technology,543.92
895,First Class,Corporate,Office Supplies,155.82
896,First Class,Corporate,Office Supplies,70.008
897,Second Class,Consumer,Office Supplies,15.648
898,Standard Class,Consumer,Office Supplies,103.6
899,Second Class,Corporate,Office Supplies,46.96
900,First Class,Corporate,Office Supplies,8.904
901,First Class,Consumer,Office Supplies,10.44
902,First Class,Consumer,Office Supplies,18.336
903,First Class,Consumer,Technology,323.976
904,Standard Class,Consumer,Office Supplies,20.04
905,Standard Class,Consumer,Office Supplies,64.96
906,Standard Class,Consumer,Office Supplies,12.96
907,Standard Class,Consumer,Furniture,323.136
908,Standard Class,Consumer,Technology,90.93
909,Standard Class,Consumer,Office Supplies,52.776
910,Standard Class,Home Office,Technology,1199.8
911,Standard Class,Home Office,Technology,1928.78
912,Standard Class,Home Office,Office Supplies,352.38
913,Standard Class,Home Office,Furniture,22.2
914,First Class,Corporate,Furniture,46.94
915,First Class,Corporate,Technology,143.73
916,Standard Class,Corporate,Furniture,99.918
917,Standard Class,Corporate,Furniture,797.944
918,Standard Class,Corporate,Office Supplies,8.568
919,Standard Class,Corporate,Office Supplies,149.352
920,Standard Class,Corporate,Office Supplies,12.992
921,Standard Class,Consumer,Office Supplies,24.56
922,Standard Class,Consumer,Technology,85.14
923,Standard Class,Consumer,Technology,21.99
924,Standard Class,Consumer,Office Supplies,406.6
925,Standard Class,Corporate,Office Supplies,841.568
926,First Class,Consumer,Office Supplies,15.552
927,First Class,Consumer,Technology,252
928,Standard Class,Home Office,Office Supplies,46.2
929,Standard Class,Home Office,Office Supplies,28.84
930,First Class,Consumer,Office Supplies,14.592
931,First Class,Consumer,Office Supplies,89.856
932,First Class,Consumer,Office Supplies,13.872
933,Standard Class,Consumer,Office Supplies,12.192
934,Standard Class,Home Office,Office Supplies,45.056
935,Standard Class,Home Office,Office Supplies,29.718
936,Standard Class,Home Office,Office Supplies,15.552
937,Standard Class,Home Office,Office Supplies,447.696
